"統計年月","縣市","行政區域","售電量度數","教育程度總計","大學以上比例","大學比例","大學以下比例","納稅單位","綜合所得總額","綜合所得中位數","綜合所得IQR","戶數","總人數","女性比例","男性比例","少年人口比例","青年人口比例","壯年人口比例","老年人口比例","出生數","出生數.男","出生數.女","結婚對數","離婚對數","有偶人數","有偶比例","離婚人數","離婚比例","未婚比例","每戶平均用電度數","每人平均用電度數"
10411,"臺北市","萬華區和德里",1404401,6629,0.0533,0.2208,0.7259,1664,1208972,532,584,2794,7637,0.4991,0.5007,0.2051,0.3126,0.3512,0.1312,13,9,4,13,5,1512,"54.27%",460,"16.51%","15.18%",502.65,183.89
10411,"臺北市","萬華區和平里",1310792,6453,0.0581,0.2294,0.7125,1888,1373459,547,582,2786,7202,0.5035,0.4964,0.1608,0.3216,0.3641,0.1537,15,7,8,9,6,1628,"58.33%",334,"11.97%","17.09%",470.49,182
10411,"臺北市","萬華區華江里",2022196,7868,0.0558,0.2562,0.688,2408,1872087,563,623,3265,8914,0.5077,0.4921,0.1786,0.3229,0.3632,0.1352,23,11,12,18,2,1871,"57.32%",446,"13.66%","17.31%",619.36,226.86
10411,"臺北市","萬華區華中里",1369623,5707,0.0675,0.2548,0.6778,1764,1464814,590,697,2404,6512,0.5143,0.4859,0.1832,0.3059,0.3555,0.1554,17,9,8,11,3,1410,"58.77%",302,"12.59%","15.59%",569.73,210.32
10411,"臺北市","萬華區錦德里",1442750,5149,0.0546,0.2435,0.7019,1579,1248565,588,638,2175,5830,0.5103,0.4895,0.1753,0.3245,0.3527,0.1475,12,8,4,11,2,1269,"58.56%",251,"11.58%","16.57%",663.33,247.47
10411,"臺北市","萬華區凌霄里",836712,3522,0.0548,0.2288,0.7164,1016,784941,599,623,1684,3958,0.5184,0.4816,0.1647,0.2817,0.3911,0.1622,4,3,1,3,3,841,"49.82%",249,"14.75%","19.67%",496.86,211.4
10411,"臺北市","萬華區柳鄉里",1263657,4985,0.0399,0.2152,0.7448,1432,1093486,543,582,2126,5618,0.4945,0.5055,0.1687,0.3101,0.367,0.1541,12,4,8,8,1,1120,"52.86%",339,"16.00%","17.41%",594.38,224.93
10411,"臺北市","萬華區綠堤里",1001538,4107,0.0336,0.2133,0.7531,1028,700947,531,514,1769,4612,0.5026,0.4974,0.181,0.2942,0.363,0.1618,13,8,5,4,1,835,"47.15%",339,"19.14%","15.92%",566.16,217.16
10411,"臺北市","萬華區銘德里",950492,4357,0.0613,0.2472,0.6915,1399,1154052,601,671,1855,4946,0.5188,0.4812,0.1787,0.3154,0.3591,0.1468,11,6,5,7,1,1096,"59.21%",232,"12.53%","14.86%",512.39,192.17
10411,"臺北市","萬華區青山里",2120027,5410,0.0521,0.237,0.7109,1481,1230935,572,680,2622,5988,0.5053,0.4947,0.148,0.3006,0.3926,0.159,11,5,6,6,6,1282,"49.04%",506,"19.36%","20.31%",808.55,354.05
10411,"臺北市","萬華區全德里",818213,3858,0.085,0.274,0.641,1255,1175559,645,758,1622,4552,0.4987,0.5011,0.2179,0.2999,0.3458,0.1362,11,6,5,5,1,1032,"62.55%",157,"9.52%","17.03%",504.45,179.75
10411,"臺北市","萬華區仁德里",1444346,4470,0.1179,0.3242,0.5579,1676,1899637,668,989,2138,4920,0.5154,0.4846,0.1537,0.3004,0.3854,0.1606,14,9,5,9,3,1261,"58.82%",237,"11.05%","19.26%",675.56,293.57
10411,"臺北市","萬華區日善里",765327,3426,0.0698,0.2598,0.6705,1092,866042,597,688,1436,3940,0.5046,0.4954,0.1957,0.3188,0.3609,0.1249,8,4,4,9,1,853,"59.57%",151,"10.54%","17.60%",532.96,194.25
10411,"臺北市","萬華區日祥里",1094016,5099,0.0775,0.2581,0.6644,1567,1379647,610,694,2417,5777,0.5096,0.4902,0.1714,0.27,0.3787,0.1797,6,3,3,7,3,1293,"53.50%",326,"13.49%","17.00%",452.63,189.37
10411,"臺北市","萬華區榮德里",790320,3349,0.0493,0.2183,0.7325,951,734819,593,645,1390,3772,0.4931,0.5069,0.1612,0.3065,0.3627,0.1697,4,3,1,5,2,778,"56.01%",186,"13.39%","15.26%",568.58,209.52
10411,"臺北市","萬華區壽德里",993215,4819,0.0874,0.2741,0.6385,1582,1404244,635,735,1989,5566,0.5068,0.4932,0.2012,0.2997,0.373,0.1261,17,12,5,9,4,1241,"62.33%",210,"10.55%","14.92%",499.35,178.44
10411,"臺北市","萬華區雙園里",1115813,4247,0.085,0.2623,0.6527,1422,1343159,622,747,1936,5035,0.5051,0.4949,0.2175,0.3061,0.3452,0.1313,13,7,6,5,1,1119,"57.77%",239,"12.34%","19.20%",576.35,221.61
10411,"臺北市","萬華區糖部里",1534366,5133,0.0781,0.2774,0.6445,1697,1489721,609,710,2240,5776,0.5043,0.4955,0.1662,0.3244,0.352,0.1575,17,11,6,7,5,1287,"57.46%",264,"11.79%","17.90%",684.98,265.65
10411,"臺北市","萬華區騰雲里",723823,2904,0.0844,0.292,0.6236,969,909980,616,778,1320,3190,0.5094,0.4906,0.1636,0.2922,0.3944,0.1498,8,4,4,1,0,761,"57.61%",177,"13.40%","18.40%",548.35,226.9
10411,"臺北市","萬華區萬壽里",1587909,3180,0.0849,0.2682,0.6469,1051,1095151,639,836,1908,3579,0.5186,0.4811,0.1453,0.2696,0.4163,0.1688,11,9,2,8,0,871,"45.89%",383,"20.18%","25.97%",832.24,443.67
10411,"臺北市","萬華區西門里",1668795,3525,0.1081,0.2862,0.6057,1218,1193777,637,693,2009,3978,0.5375,0.4625,0.1584,0.3022,0.3829,0.1569,3,2,1,8,2,950,"47.19%",365,"18.13%","26.63%",830.66,419.51
10411,"臺北市","萬華區孝德里",720546,3069,0.0587,0.2349,0.7064,940,735186,580,615,1284,3508,0.5029,0.4971,0.179,0.3204,0.3609,0.1397,5,3,2,5,2,782,"60.95%",129,"10.05%","17.61%",561.17,205.4
10411,"臺北市","萬華區新安里",1204505,5767,0.0567,0.2374,0.7059,1668,1314444,546,646,2654,6472,0.506,0.494,0.1673,0.2973,0.3789,0.1565,10,8,2,9,1,1387,"52.34%",403,"15.21%","17.25%",453.85,186.11
10411,"臺北市","萬華區新和里",1759637,8051,0.0978,0.3192,0.583,2471,2315014,661,811,3496,8985,0.5189,0.481,0.1698,0.2751,0.3963,0.1587,16,10,6,12,2,2004,"57.47%",403,"11.56%","16.20%",503.33,195.84
10411,"臺北市","萬華區新起里",2150196,6009,0.1115,0.3095,0.579,2249,2445848,648,842,2984,6698,0.5315,0.4683,0.1541,0.3004,0.3858,0.1596,17,6,11,7,4,1659,"55.52%",403,"13.49%","21.85%",720.58,321.02
10411,"臺北市","萬華區新忠里",737021,3330,0.1039,0.2946,0.6015,938,785440,582,734,1574,3704,0.5146,0.4854,0.1542,0.2349,0.3896,0.2214,4,3,1,9,4,857,"54.41%",165,"10.48%","16.19%",468.25,198.98
10411,"臺北市","萬華區興德里",1020141,4417,0.0514,0.2393,0.7093,1140,894783,598,633,1788,5212,0.5054,0.4946,0.213,0.3125,0.3419,0.1326,7,2,5,7,5,1093,"61.10%",213,"11.91%","14.14%",570.55,195.73
10411,"臺北市","萬華區忠德里",1081875,4009,0.0576,0.2557,0.6867,1227,971928,582,699,1728,4668,0.4974,0.5026,0.2078,0.2969,0.3462,0.1493,8,5,3,5,1,995,"57.65%",207,"11.99%","16.45%",626.09,231.76
10411,"臺北市","萬華區忠貞里",1005668,4595,0.0609,0.2396,0.6995,1291,1037624,577,649,2307,5102,0.5074,0.4927,0.1556,0.2434,0.3806,0.2203,7,3,4,7,3,1102,"47.73%",398,"17.24%","19.27%",435.92,197.11
10411,"臺北市","文山區博嘉里",1434879,5160,0.1248,0.3256,0.5496,1776,2344145,750,1040,2210,5910,0.5151,0.4849,0.1961,0.3052,0.3726,0.1261,12,6,6,6,2,1416,"64.04%",250,"11.31%","14.70%",649.27,242.79
10411,"臺北市","文山區華興里",2744725,7994,0.1437,0.3348,0.5215,2799,3857964,829,1203,3522,9328,0.5176,0.4824,0.2227,0.2766,0.3752,0.1256,16,11,5,14,4,2300,"65.49%",332,"9.45%","15.86%",779.31,294.25
10411,"臺北市","文山區景東里",1183860,6400,0.1295,0.3422,0.5283,2318,2573025,813,999,2895,7726,0.5315,0.4685,0.2455,0.2793,0.3699,0.1052,22,10,12,6,4,1874,"64.51%",299,"10.29%","16.32%",408.93,153.23
10411,"臺北市","文山區景華里",1083020,5259,0.1314,0.3495,0.5191,1915,2114787,743,984,2276,6241,0.5329,0.4669,0.2269,0.2799,0.3588,0.1343,11,4,7,4,2,1522,"67.05%",199,"8.77%","14.49%",475.84,173.53
10411,"臺北市","文山區景美里",783429,4578,0.1402,0.3652,0.4945,1737,2078391,785,1058,2061,5518,0.5245,0.4755,0.2323,0.2711,0.3539,0.1428,10,8,2,8,1,1415,"68.52%",150,"7.26%","15.35%",380.12,141.98
10411,"臺北市","文山區景慶里",884253,5958,0.1121,0.3256,0.5623,2048,2109565,711,896,2542,7090,0.5233,0.4767,0.2346,0.2755,0.3599,0.13,9,7,2,12,4,1652,"65.14%",240,"9.46%","14.79%",347.86,124.72
10411,"臺北市","文山區景仁里",903673,4207,0.1445,0.3497,0.5058,1608,1849756,776,1096,1888,5067,0.5234,0.4764,0.239,0.2804,0.358,0.1228,10,4,6,6,2,1250,"66.38%",174,"9.24%","15.19%",478.64,178.34
10411,"臺北市","文山區景行里",1640094,6159,0.1099,0.3257,0.5644,2029,2191015,751,953,3064,7590,0.5275,0.4725,0.2588,0.2734,0.3594,0.1084,11,7,4,13,1,1901,"61.66%",297,"9.63%","19.95%",535.28,216.09
10411,"臺北市","文山區老泉里",200157,831,0.0241,0.1998,0.7762,185,144577,565,629,359,994,0.4819,0.5181,0.2455,0.2978,0.334,0.1227,3,2,1,2,1,238,"66.11%",37,"10.28%","10.28%",557.54,201.37
10411,"臺北市","文山區明興里",1544348,6397,0.1224,0.3295,0.5481,2363,2524066,772,956,2784,7230,0.5173,0.4827,0.1932,0.2979,0.3989,0.11,10,5,5,6,0,1776,"63.59%",297,"10.63%","16.58%",554.72,213.6
10411,"臺北市","文山區明義里",1072671,3720,0.068,0.243,0.689,905,917762,584,875,1606,4452,0.5144,0.4858,0.2857,0.2572,0.3497,0.1074,6,4,2,1,6,811,"49.66%",323,"19.78%","18.62%",667.91,240.94
10411,"臺北市","文山區木柵里",2392018,7946,0.1452,0.3461,0.5087,2835,4034642,813,1195,3535,9230,0.5242,0.4759,0.2098,0.2644,0.3803,0.1456,18,8,10,8,4,2319,"65.75%",302,"8.56%","15.25%",676.67,259.16
10411,"臺北市","文山區木新里",2118476,9349,0.1003,0.2899,0.6098,2808,2816248,650,824,4384,10546,0.4952,0.5048,0.1819,0.2876,0.4083,0.1221,19,11,8,12,1,2345,"53.58%",749,"17.11%","20.93%",483.23,200.88
10411,"臺北市","文山區試院里",1946602,6291,0.1383,0.3637,0.498,2335,2795659,792,1009,2793,7282,0.5229,0.4771,0.212,0.2856,0.3798,0.1225,12,7,5,11,4,1824,"65.31%",256,"9.17%","15.86%",696.96,267.32
10411,"臺北市","文山區順興里",1695957,6811,0.0985,0.3105,0.591,2355,2343506,664,846,2875,8096,0.5143,0.4857,0.2352,0.3,0.3622,0.1026,24,14,10,13,3,1857,"64.73%",322,"11.22%","14.08%",589.9,209.48
10411,"臺北市","文山區萬芳里",2051918,7257,0.1338,0.3424,0.5238,2680,2940446,746,986,3150,8377,0.5287,0.4713,0.2077,0.2968,0.3918,0.1037,12,6,6,18,5,1920,"60.99%",457,"14.52%","16.23%",651.4,244.95
10411,"臺北市","文山區萬和里",807617,3014,0.1337,0.3109,0.5554,980,1179105,828,1014,1422,3414,0.5293,0.4704,0.1828,0.2431,0.3691,0.205,3,1,2,2,0,809,"56.97%",126,"8.87%","17.75%",567.94,236.56
10411,"臺北市","文山區萬隆里",1254917,6544,0.1539,0.3678,0.4783,2515,2906880,794,1162,2916,7724,0.5304,0.4696,0.2235,0.2711,0.3796,0.1258,18,5,13,6,2,1924,"66.00%",256,"8.78%","15.81%",430.36,162.47
10411,"臺北市","文山區萬美里",1778531,6705,0.1324,0.3411,0.5265,2245,3315561,752,1199,2864,7636,0.5164,0.4835,0.1993,0.2823,0.3999,0.1185,13,5,8,10,6,1774,"61.77%",419,"14.59%","16.36%",621,232.91
10411,"臺北市","文山區萬年里",1083871,5012,0.1538,0.3553,0.4908,1848,2459370,761,1095,2253,5648,0.5182,0.4819,0.1719,0.2886,0.3826,0.1569,14,6,8,3,1,1425,"63.25%",206,"9.14%","17.09%",481.08,191.9
10411,"臺北市","文山區萬盛里",1068101,4401,0.1586,0.347,0.4944,1638,1825254,777,1058,2038,4934,0.5191,0.4807,0.1634,0.289,0.3901,0.1575,10,4,6,9,3,1257,"61.50%",189,"9.25%","18.35%",524.09,216.48
10411,"臺北市","文山區萬祥里",949585,4187,0.1283,0.3477,0.524,1574,1643143,758,1035,1899,4884,0.5313,0.4687,0.2107,0.2805,0.369,0.1396,6,3,3,4,0,1229,"64.85%",165,"8.71%","15.30%",500.04,194.43
10411,"臺北市","文山區萬興里",2229449,7428,0.1836,0.3453,0.4711,2771,4198788,883,1413,3254,8932,0.5125,0.4876,0.2489,0.2615,0.3799,0.1097,12,6,6,10,1,2220,"68.46%",289,"8.91%","14.55%",685.14,249.6
10411,"臺北市","文山區萬有里",1003056,4977,0.1491,0.3593,0.4917,1811,2146804,795,1119,2172,5871,0.5202,0.4796,0.2323,0.2844,0.3599,0.1233,11,9,2,11,1,1495,"68.99%",186,"8.58%","14.26%",461.81,170.85
10411,"臺北市","文山區興安里",1353506,5917,0.1541,0.3659,0.48,2249,2872222,807,1143,2658,6870,0.524,0.476,0.2128,0.2713,0.3782,0.1377,10,1,9,6,3,1756,"66.06%",246,"9.26%","14.52%",509.22,197.02
10411,"臺北市","文山區興邦里",941215,4403,0.1285,0.3448,0.5267,1432,1538535,767,973,2091,4978,0.5251,0.4749,0.1866,0.2812,0.3935,0.1386,13,6,7,7,0,1301,"62.01%",234,"11.15%","17.16%",450.13,189.07
10411,"臺北市","文山區興昌里",1472480,6108,0.1631,0.3752,0.4617,2418,3643553,900,1247,2802,7038,0.5257,0.4743,0.2003,0.2786,0.3976,0.1235,16,8,8,12,4,1764,"63.11%",325,"11.63%","18.71%",525.51,209.22
10411,"臺北市","文山區興得里",1311938,5493,0.1205,0.3317,0.5478,1942,1978134,704,923,2410,6346,0.5153,0.4847,0.2063,0.3003,0.3691,0.1242,14,9,5,15,2,1505,"62.47%",256,"10.63%","16.44%",544.37,206.73
10411,"臺北市","文山區興豐里",962989,4430,0.1391,0.3429,0.5181,1670,2132935,796,1147,2026,5129,0.5182,0.4818,0.21,0.2726,0.3868,0.1304,12,6,6,6,2,1339,"65.90%",190,"9.35%","16.29%",475.32,187.75
10411,"臺北市","文山區興福里",930285,5226,0.1156,0.3257,0.5587,1897,1954437,718,949,2184,6378,0.5165,0.4835,0.2562,0.2816,0.3575,0.1047,7,2,5,5,2,1509,"69.00%",203,"9.28%","12.53%",425.95,145.86
10411,"臺北市","文山區興光里",865668,3226,0.1221,0.3277,0.5502,1142,1314969,729,991,1516,3720,0.5293,0.4707,0.2081,0.286,0.3839,0.122,5,1,4,4,1,924,"61.03%",170,"11.23%","18.76%",571.02,232.71
10411,"臺北市","文山區興家里",1576612,6846,0.1046,0.3431,0.5523,2459,2590808,697,865,2838,7894,0.51,0.49,0.1993,0.3253,0.3737,0.1016,15,9,6,8,2,1802,"63.77%",343,"12.14%","15.32%",555.54,199.72
10411,"臺北市","文山區興泰里",962854,3625,0.1233,0.3393,0.5374,1355,1505309,754,939,1703,4114,0.5241,0.4759,0.1784,0.2776,0.4074,0.1366,15,9,6,7,0,1035,"61.03%",175,"10.32%","17.39%",565.39,234.04
10411,"臺北市","文山區興旺里",1593411,7473,0.112,0.3487,0.5393,2733,2777448,749,868,3378,8660,0.5185,0.4815,0.201,0.3217,0.3758,0.1016,23,12,11,7,1,2156,"63.81%",388,"11.48%","17.16%",471.7,184
10411,"臺北市","文山區興業里",1132691,4957,0.1382,0.3607,0.5011,1935,2113747,768,964,2082,5591,0.5208,0.4792,0.1742,0.288,0.3828,0.1552,11,8,3,8,3,1382,"66.25%",182,"8.72%","15.05%",544.04,202.59
10411,"臺北市","文山區樟腳里",1354554,5039,0.1171,0.3425,0.5404,1869,2342625,755,1106,2090,6016,0.5175,0.4825,0.242,0.2862,0.3705,0.1011,13,9,4,8,0,1447,"69.04%",185,"8.83%","13.22%",648.11,225.16
10411,"臺北市","文山區樟林里",1338014,7699,0.1264,0.341,0.5327,2831,2960053,728,906,3224,8924,0.5101,0.49,0.21,0.2859,0.3665,0.1376,16,5,11,13,3,2115,"65.52%",298,"9.23%","13.88%",415.02,149.93
10411,"臺北市","文山區樟樹里",1126599,4435,0.1057,0.3163,0.5779,1416,1492853,706,855,1837,5280,0.528,0.472,0.2328,0.3093,0.3453,0.1127,15,9,6,5,0,1226,"66.59%",192,"10.43%","13.42%",613.28,213.37
10411,"臺北市","文山區樟文里",1477335,5605,0.1101,0.3194,0.5706,1853,1882863,697,869,2334,6572,0.5126,0.4874,0.222,0.3004,0.3641,0.1135,18,6,12,7,1,1571,"67.48%",211,"9.06%","14.35%",632.96,224.79
10411,"臺北市","文山區樟新里",1323908,4995,0.1285,0.3552,0.5163,2079,2678229,818,1062,2168,5965,0.519,0.4808,0.2448,0.2781,0.376,0.1011,12,5,7,7,4,1489,"68.62%",203,"9.35%","13.41%",610.66,221.95
10411,"臺北市","文山區政大里",2194595,6261,0.2108,0.3907,0.3985,2082,3849431,1274,1732,2928,7988,0.5158,0.4841,0.303,0.2394,0.3826,0.0751,18,8,10,5,3,2128,"72.70%",260,"8.88%","13.70%",749.52,274.74
10411,"臺北市","文山區指南里",1036846,3473,0.1489,0.2784,0.5727,1033,1218443,734,1090,1686,3984,0.4794,0.5206,0.2041,0.2967,0.38,0.1192,9,2,7,12,1,1069,"63.48%",175,"10.39%","17.58%",614.97,260.25
10411,"臺北市","文山區忠順里",1126797,3730,0.1456,0.3536,0.5008,1287,1600842,818,1143,1703,4166,0.5204,0.4796,0.1831,0.2746,0.3941,0.1483,6,3,3,7,0,1094,"64.13%",158,"9.26%","15.53%",661.65,270.47
10411,"臺北市","信義區安康里",4804945,9050,0.1745,0.4057,0.4198,3769,12991042,978,1654,4365,11168,0.5263,0.4737,0.2534,0.2636,0.3609,0.122,24,13,11,20,2,2966,"68.04%",415,"9.52%","16.01%",1100.79,430.24
10411,"臺北市","信義區大道里",1692666,5708,0.1112,0.3609,0.5279,2182,2182465,675,863,2414,6408,0.5112,0.4888,0.1651,0.3081,0.3766,0.1503,6,4,2,10,3,1587,"65.80%",217,"9.00%","14.43%",701.19,264.15
10411,"臺北市","信義區大仁里",1014385,3786,0.0943,0.3059,0.5998,1292,1128086,619,767,1658,4201,0.5223,0.478,0.1595,0.2952,0.3673,0.1781,2,1,1,5,0,978,"59.13%",168,"10.16%","16.57%",611.81,241.46
10411,"臺北市","信義區敦厚里",1697581,4837,0.1484,0.3821,0.4695,1962,2123723,744,988,2302,5496,0.5338,0.4662,0.1838,0.3059,0.367,0.1434,16,8,8,12,0,1416,"61.51%",204,"8.86%","21.59%",737.44,308.88
10411,"臺北市","信義區富台里",1396551,3964,0.1269,0.3691,0.504,1536,1769654,773,1039,1999,4613,0.5374,0.4626,0.2051,0.2792,0.3922,0.1236,9,4,5,13,4,1128,"56.48%",235,"11.77%","22.58%",698.62,302.74
10411,"臺北市","信義區廣居里",2119184,7060,0.1506,0.3931,0.4564,2794,3565958,817,1182,3153,8460,0.5296,0.4706,0.2286,0.2723,0.37,0.129,13,9,4,10,2,2095,"66.40%",300,"9.51%","15.34%",672.12,250.49
10411,"臺北市","信義區國業里",1823404,6745,0.1403,0.3837,0.4761,2598,3257109,781,1116,3024,8197,0.5223,0.4777,0.2508,0.2501,0.3665,0.1327,11,6,5,9,2,1993,"65.97%",286,"9.47%","14.96%",602.98,222.45
10411,"臺北市","信義區惠安里",1435230,6133,0.1017,0.3486,0.5496,2189,2139872,673,845,2646,6931,0.5198,0.4802,0.1801,0.3027,0.3878,0.1293,14,7,7,10,3,1615,"61.15%",269,"10.19%","17.61%",542.41,207.07
10411,"臺北市","信義區嘉興里",908619,3009,0.112,0.3689,0.5191,1174,1236708,670,826,1319,3348,0.5343,0.4659,0.1613,0.296,0.382,0.1607,9,3,6,7,0,798,"60.45%",149,"11.29%","16.89%",688.87,271.39
10411,"臺北市","信義區景聯里",1369432,4296,0.1401,0.3734,0.4865,1717,1922737,716,1011,1918,4796,0.5213,0.4785,0.1658,0.2894,0.3859,0.1587,12,7,5,3,1,1244,"65.10%",178,"9.31%","15.70%",713.99,285.54
10411,"臺北市","信義區景勤里",1017685,3770,0.1077,0.3218,0.5706,1314,1243520,680,828,1714,4290,0.5068,0.4932,0.1753,0.2844,0.3767,0.1641,7,4,3,5,1,982,"57.49%",180,"10.54%","18.50%",593.75,237.22
10411,"臺北市","信義區景新里",1771979,4666,0.1408,0.404,0.4552,1820,5197186,848,1412,2200,5411,0.5341,0.4661,0.1996,0.2632,0.3826,0.1545,14,8,6,10,2,1411,"64.08%",208,"9.45%","17.12%",805.45,327.48
10411,"臺北市","信義區黎安里",234459,2017,0.0387,0.237,0.7243,444,321445,530,556,978,2218,0.4955,0.505,0.1344,0.2353,0.3986,0.2317,4,4,0,2,2,505,"51.74%",102,"10.45%","15.57%",239.73,105.71
10411,"臺北市","信義區黎平里",2046278,6553,0.128,0.3696,0.5024,2518,2658429,724,942,2982,7410,0.526,0.474,0.1779,0.3028,0.3781,0.1414,15,7,8,16,4,1847,"62.00%",274,"9.20%","18.90%",686.21,276.15
10411,"臺北市","信義區黎順里",1317559,3902,0.1338,0.3596,0.5067,1406,1434107,657,914,1776,4340,0.5177,0.482,0.1553,0.3069,0.3896,0.1482,15,7,8,6,1,1051,"59.38%",188,"10.62%","19.32%",741.87,303.59
10411,"臺北市","信義區黎忠里",1154793,4476,0.0992,0.3159,0.5849,1585,1503206,697,758,1984,5047,0.527,0.4728,0.1672,0.3123,0.3757,0.145,10,6,4,9,3,1210,"60.87%",214,"10.76%","16.40%",582.05,228.81
10411,"臺北市","信義區六合里",1735111,6387,0.1375,0.3751,0.4874,2399,3605971,784,1177,2841,7141,0.5216,0.4784,0.1699,0.283,0.3984,0.1487,18,11,7,10,4,1756,"61.92%",311,"10.97%","17.35%",610.74,242.98
10411,"臺北市","信義區六藝里",990650,3400,0.0974,0.3209,0.5818,1179,1119462,687,864,1392,4024,0.5124,0.4876,0.2264,0.2853,0.3613,0.127,9,2,7,11,1,902,"64.80%",136,"9.77%","14.80%",711.67,246.19
10411,"臺北市","信義區三犁里",1673006,4836,0.1388,0.3844,0.4768,1884,4048662,803,1331,2150,5466,0.5273,0.4727,0.1829,0.2704,0.3893,0.1575,9,2,7,13,3,1400,"64.94%",182,"8.44%","15.58%",778.14,306.08
10411,"臺北市","信義區三張里",2333353,8256,0.1271,0.3628,0.5102,3094,4116989,699,968,3652,9348,0.5165,0.4835,0.1791,0.2798,0.3778,0.1632,13,8,5,13,4,2304,"63.23%",361,"9.91%","15.61%",638.92,249.61
10411,"臺北市","信義區雙和里",1766790,6540,0.1231,0.3575,0.5194,2452,2538842,717,908,2930,7517,0.5218,0.4784,0.1916,0.2995,0.3732,0.136,14,8,6,11,5,1856,"63.52%",270,"9.24%","17.15%",603,235.04
10411,"臺北市","信義區四維里",1355473,5022,0.1105,0.3662,0.5233,1819,1979288,696,907,2177,5551,0.5188,0.4812,0.1551,0.3217,0.3835,0.1398,6,3,3,6,2,1374,"63.20%",209,"9.61%","17.53%",622.63,244.19
10411,"臺北市","信義區四育里",1415376,5283,0.0948,0.3358,0.5694,1871,1745659,667,845,2184,5866,0.5118,0.4882,0.165,0.321,0.3675,0.1466,12,7,5,9,3,1437,"65.95%",190,"8.72%","14.46%",648.07,241.28
10411,"臺北市","信義區松光里",1453501,4598,0.1144,0.3373,0.5483,1768,1803283,708,882,2082,5108,0.518,0.482,0.1562,0.2835,0.3759,0.1848,13,6,7,5,2,1276,"61.46%",186,"8.96%","16.67%",698.13,284.55
10411,"臺北市","信義區松隆里",511212,2141,0.0766,0.291,0.6324,686,552816,572,660,886,2376,0.508,0.4924,0.1641,0.298,0.391,0.1469,7,3,4,6,1,487,"55.15%",127,"14.38%","17.33%",576.99,215.16
10411,"臺北市","信義區松友里",1428745,6105,0.1127,0.3618,0.5255,2281,2266367,710,871,2568,7313,0.5285,0.4715,0.2267,0.2874,0.3585,0.1273,16,7,9,6,0,1649,"64.31%",285,"11.12%","13.49%",556.36,195.37
10411,"臺北市","信義區泰和里",1707444,7304,0.093,0.3211,0.586,2531,2392153,656,787,3141,8362,0.5224,0.4776,0.1876,0.3186,0.372,0.1217,13,7,6,7,4,1848,"58.87%",390,"12.42%","18.13%",543.6,204.19
10411,"臺北市","信義區五常里",979935,3465,0.1039,0.3281,0.568,1288,1384501,675,824,1486,3952,0.5152,0.4848,0.1822,0.3031,0.372,0.1427,6,4,2,7,1,920,"61.95%",141,"9.49%","16.57%",659.44,247.96
10411,"臺北市","信義區五全里",1464747,4669,0.1034,0.3249,0.5716,1743,1878486,657,844,2019,5248,0.5259,0.4741,0.1681,0.3155,0.3651,0.1513,6,4,2,10,1,1306,"64.81%",192,"9.53%","15.78%",725.48,279.11
10411,"臺北市","信義區西村里",769246,5454,0.1267,0.3632,0.5101,1682,1859226,737,1031,2948,6124,0.4853,0.5147,0.1558,0.2417,0.421,0.1817,6,3,3,11,0,1389,"47.20%",526,"17.87%","25.48%",260.94,125.61
10411,"臺北市","信義區新仁里",1253852,3138,0.1584,0.4095,0.4321,1235,1617879,885,1235,1422,3660,0.5322,0.4678,0.2109,0.2579,0.3776,0.1538,5,2,3,9,0,933,"65.84%",109,"7.69%","16.37%",881.75,342.58
10411,"臺北市","信義區興隆里",922503,2620,0.1511,0.4137,0.4351,1034,5877538,828,1412,1262,3028,0.5396,0.4604,0.1919,0.2404,0.3808,0.1869,3,3,0,3,0,763,"60.03%",155,"12.20%","17.39%",730.98,304.66
10411,"臺北市","信義區興雅里",2059156,5344,0.1267,0.3714,0.5019,2064,2285570,735,978,2486,6090,0.5255,0.4744,0.1833,0.27,0.3708,0.176,13,8,5,7,2,1575,"63.18%",209,"8.38%","17.49%",828.3,338.12
10411,"臺北市","信義區雅祥里",1054122,4546,0.1236,0.3341,0.5422,1643,1769831,687,837,2070,5208,0.5063,0.4935,0.1914,0.3068,0.3717,0.1298,10,5,5,7,0,1262,"61.08%",199,"9.63%","19.80%",509.24,202.4
10411,"臺北市","信義區永春里",1514648,4565,0.0924,0.3343,0.5733,1595,1430615,636,755,1990,5152,0.5146,0.4856,0.1747,0.3125,0.3602,0.1526,8,4,4,4,1,1198,"60.17%",214,"10.75%","16.47%",761.13,293.99
10411,"臺北市","信義區永吉里",1218723,3760,0.0572,0.304,0.6388,953,752690,576,652,1444,4281,0.4889,0.5111,0.1817,0.3368,0.3709,0.1103,7,3,4,4,1,967,"67.11%",126,"8.74%","14.16%",843.99,284.68
10411,"臺北市","信義區長春里",1436441,3909,0.0775,0.32,0.6025,1249,1084448,614,720,1684,4346,0.5129,0.4873,0.1606,0.3233,0.3656,0.1505,7,2,5,6,1,996,"59.18%",163,"9.69%","18.24%",852.99,330.52
10411,"臺北市","信義區正和里",1099621,4194,0.1631,0.4216,0.4154,1650,2189596,789,1198,1912,4930,0.5469,0.4531,0.212,0.2475,0.3785,0.1619,7,3,4,7,4,1265,"66.13%",165,"8.63%","17.15%",575.12,223.05
